StateCode,DistrictCode,Area Name,Age,OutOfSchoolChildren
09,158,District-Rae Bareli,8,14105
09,158,District-Rae Bareli,9,9285
09,158,District-Rae Bareli,10,14354
09,158,District-Rae Bareli,11,9331
09,158,District-Rae Bareli,12,13494
09,158,District-Rae Bareli,13,11928
09,158,District-Rae Bareli,14,17971
09,158,District-Rae Bareli,15,27077
09,158,District-Rae Bareli,16,32666
09,158,District-Rae Bareli,17,29710
09,158,District-Rae Bareli,18,55892
09,158,District-Rae Bareli,19,33495
09,159,District-Farrukhabad,5,43465
09,159,District-Farrukhabad,6,32040
09,159,District-Farrukhabad,7,12563
09,159,District-Farrukhabad,8,9902
09,159,District-Farrukhabad,9,5916
09,159,District-Farrukhabad,10,8937
09,159,District-Farrukhabad,11,5976
09,159,District-Farrukhabad,12,8630
09,159,District-Farrukhabad,13,7364
09,159,District-Farrukhabad,14,11034
09,159,District-Farrukhabad,15,15293
09,159,District-Farrukhabad,16,17670
09,159,District-Farrukhabad,17,15516
09,159,District-Farrukhabad,18,31805
09,159,District-Farrukhabad,19,18614
09,160,District-Kannauj,5,37238
09,160,District-Kannauj,6,26978
09,160,District-Kannauj,7,9754
09,160,District-Kannauj,8,6615
09,160,District-Kannauj,9,4425
09,160,District-Kannauj,10,6659
09,160,District-Kannauj,11,4303
09,160,District-Kannauj,12,5928
09,160,District-Kannauj,13,5794
09,160,District-Kannauj,14,8381
09,160,District-Kannauj,15,12383
09,160,District-Kannauj,16,14918
09,160,District-Kannauj,17,13181
09,160,District-Kannauj,18,27433
09,160,District-Kannauj,19,15302
09,161,District-Etawah,5,29441
09,161,District-Etawah,6,19694
09,161,District-Etawah,7,5927
09,161,District-Etawah,8,3756
09,161,District-Etawah,9,2547
09,161,District-Etawah,10,4062
09,161,District-Etawah,11,2710
09,161,District-Etawah,12,3211
09,161,District-Etawah,13,3422
09,161,District-Etawah,14,4995
09,161,District-Etawah,15,7649
09,161,District-Etawah,16,9248
09,161,District-Etawah,17,9466
09,161,District-Etawah,18,19708
09,161,District-Etawah,19,12534
09,162,District-Auraiya,5,27785
09,162,District-Auraiya,6,17812
09,162,District-Auraiya,7,5134
09,162,District-Auraiya,8,2930
09,162,District-Auraiya,9,2027
09,162,District-Auraiya,10,3060
09,162,District-Auraiya,11,1888
09,162,District-Auraiya,12,2500
09,162,District-Auraiya,13,2618
09,162,District-Auraiya,14,3998
09,162,District-Auraiya,15,6526
09,162,District-Auraiya,16,7926
09,162,District-Auraiya,17,7943
09,162,District-Auraiya,18,17373
09,162,District-Auraiya,19,10598
09,163,District-Kanpur Dehat,5,35764
09,163,District-Kanpur Dehat,6,22034
09,163,District-Kanpur Dehat,7,6723
09,163,District-Kanpur Dehat,8,3959
09,163,District-Kanpur Dehat,9,2701
09,163,District-Kanpur Dehat,10,4586
09,163,District-Kanpur Dehat,11,3062
09,163,District-Kanpur Dehat,12,3947
09,163,District-Kanpur Dehat,13,3917
09,163,District-Kanpur Dehat,14,6326
09,163,District-Kanpur Dehat,15,9850
09,163,District-Kanpur Dehat,16,12844
09,163,District-Kanpur Dehat,17,12127
09,163,District-Kanpur Dehat,18,25026
09,163,District-Kanpur Dehat,19,15421
09,164,District-Kanpur Nagar,5,61323
09,164,District-Kanpur Nagar,6,42389
09,164,District-Kanpur Nagar,7,16720
09,164,District-Kanpur Nagar,8,12111
09,164,District-Kanpur Nagar,9,9161
09,164,District-Kanpur Nagar,10,16486
09,164,District-Kanpur Nagar,11,10359
09,164,District-Kanpur Nagar,12,12007
09,164,District-Kanpur Nagar,13,11521
09,164,District-Kanpur Nagar,14,16961
09,164,District-Kanpur Nagar,15,23769
09,164,District-Kanpur Nagar,16,29542
09,164,District-Kanpur Nagar,17,29501
09,164,District-Kanpur Nagar,18,56433
09,164,District-Kanpur Nagar,19,38783
09,165,District-Jalaun ,5,31414
09,165,District-Jalaun ,6,20928
09,165,District-Jalaun ,7,6950
09,165,District-Jalaun ,8,4709
09,165,District-Jalaun ,9,3199
09,165,District-Jalaun ,10,4502
09,165,District-Jalaun ,11,3210
09,165,District-Jalaun ,12,4133
09,165,District-Jalaun ,13,4120
09,165,District-Jalaun ,14,6041
09,165,District-Jalaun ,15,8318
09,165,District-Jalaun ,16,10625
09,165,District-Jalaun ,17,10006
09,165,District-Jalaun ,18,20974
09,165,District-Jalaun ,19,14031
09,166,District-Jhansi,5,32952
09,166,District-Jhansi,6,22268
09,166,District-Jhansi,7,7424
09,166,District-Jhansi,8,4921
09,166,District-Jhansi,9,3373
09,166,District-Jhansi,10,4910
09,166,District-Jhansi,11,3720
09,166,District-Jhansi,12,4815
09,166,District-Jhansi,13,4544
09,166,District-Jhansi,14,6297
09,166,District-Jhansi,15,9790
09,166,District-Jhansi,16,11581
09,166,District-Jhansi,17,12350
09,166,District-Jhansi,18,23712
09,166,District-Jhansi,19,17945
09,167,District-Lalitpur,5,29441
09,167,District-Lalitpur,6,20210
09,167,District-Lalitpur,7,6443
09,167,District-Lalitpur,8,4605
09,167,District-Lalitpur,9,2523
09,167,District-Lalitpur,10,4012
09,167,District-Lalitpur,11,2858
09,167,District-Lalitpur,12,3855
09,167,District-Lalitpur,13,3531
09,167,District-Lalitpur,14,4929
09,167,District-Lalitpur,15,7776
09,167,District-Lalitpur,16,9241
09,167,District-Lalitpur,17,9069
09,167,District-Lalitpur,18,19275
09,167,District-Lalitpur,19,12941
09,168,District-Hamirpur,5,22423
09,168,District-Hamirpur,6,14995
09,168,District-Hamirpur,7,5350
09,168,District-Hamirpur,8,3734
09,168,District-Hamirpur,9,2325
09,168,District-Hamirpur,10,3461
09,168,District-Hamirpur,11,2443
09,168,District-Hamirpur,12,3183
09,168,District-Hamirpur,13,3342
09,168,District-Hamirpur,14,5008
09,168,District-Hamirpur,15,7390
09,168,District-Hamirpur,16,8857
09,168,District-Hamirpur,17,8200
09,168,District-Hamirpur,18,15282
09,168,District-Hamirpur,19,9860
09,169,District-Mahoba,5,17977
09,169,District-Mahoba,6,12751
09,169,District-Mahoba,7,5157
09,169,District-Mahoba,8,3987
09,169,District-Mahoba,9,2518
09,169,District-Mahoba,10,3531
09,169,District-Mahoba,11,2462
09,169,District-Mahoba,12,3253
09,169,District-Mahoba,13,3170
09,169,District-Mahoba,14,4527
09,169,District-Mahoba,15,6171
09,169,District-Mahoba,16,7306
09,169,District-Mahoba,17,6613
09,169,District-Mahoba,18,12123
09,169,District-Mahoba,19,8050
09,170,District-Banda,5,45255
09,170,District-Banda,6,31353
09,170,District-Banda,7,10561
09,170,District-Banda,8,6799
09,170,District-Banda,9,4451
09,170,District-Banda,10,7285
09,170,District-Banda,11,4348
09,170,District-Banda,12,5420
09,170,District-Banda,13,5564
09,170,District-Banda,14,8687
09,170,District-Banda,15,12227
09,170,District-Banda,16,15076
09,170,District-Banda,17,12379
09,170,District-Banda,18,25227
09,170,District-Banda,19,14564
09,171,District-Chitrakoot,5,26679
09,171,District-Chitrakoot,6,18719
09,171,District-Chitrakoot,7,6305
09,171,District-Chitrakoot,8,3937
09,171,District-Chitrakoot,9,2374
09,171,District-Chitrakoot,10,3596
09,171,District-Chitrakoot,11,2294
09,171,District-Chitrakoot,12,3279
09,171,District-Chitrakoot,13,2989
09,171,District-Chitrakoot,14,4656
09,171,District-Chitrakoot,15,6699
09,171,District-Chitrakoot,16,8162
09,171,District-Chitrakoot,17,6507
09,171,District-Chitrakoot,18,13026
09,171,District-Chitrakoot,19,7675
09,172,District-Fatehpur,5,58092
09,172,District-Fatehpur,6,41548
09,172,District-Fatehpur,7,15888
09,172,District-Fatehpur,8,10754
09,172,District-Fatehpur,9,6562
09,172,District-Fatehpur,10,10352
09,172,District-Fatehpur,11,6756
09,172,District-Fatehpur,12,9582
09,172,District-Fatehpur,13,9771
09,172,District-Fatehpur,14,14000
09,172,District-Fatehpur,15,20720
09,172,District-Fatehpur,16,24912
09,172,District-Fatehpur,17,21562
09,172,District-Fatehpur,18,42200
09,172,District-Fatehpur,19,23836
09,173,District-Pratapgarh,5,61939
09,173,District-Pratapgarh,6,40596
09,173,District-Pratapgarh,7,15627
09,173,District-Pratapgarh,8,10655
09,173,District-Pratapgarh,9,6676
09,173,District-Pratapgarh,10,10386
09,173,District-Pratapgarh,11,6700
09,173,District-Pratapgarh,12,8949
09,173,District-Pratapgarh,13,8051
09,173,District-Pratapgarh,14,11244
09,173,District-Pratapgarh,15,17035
09,173,District-Pratapgarh,16,19946
09,173,District-Pratapgarh,17,19404
09,173,District-Pratapgarh,18,36782
09,173,District-Pratapgarh,19,23901
09,174,District-Kaushambi,5,37793
09,174,District-Kaushambi,6,28189
09,174,District-Kaushambi,7,11993
09,174,District-Kaushambi,8,10040
09,174,District-Kaushambi,9,6684
09,174,District-Kaushambi,10,10731
09,174,District-Kaushambi,11,6203
09,174,District-Kaushambi,12,9267
09,174,District-Kaushambi,13,7286
09,174,District-Kaushambi,14,11196
09,174,District-Kaushambi,15,14050
09,174,District-Kaushambi,16,17069
09,174,District-Kaushambi,17,12844
09,174,District-Kaushambi,18,24814
09,174,District-Kaushambi,19,14124
09,175,District-Allahabad ,5,112419
09,175,District-Allahabad ,6,75569
09,175,District-Allahabad ,7,30957
09,175,District-Allahabad ,8,22073
09,175,District-Allahabad ,9,16093
09,175,District-Allahabad ,10,24258
09,175,District-Allahabad ,11,17791
09,175,District-Allahabad ,12,18829
09,175,District-Allahabad ,13,16773
09,175,District-Allahabad ,14,22556
09,175,District-Allahabad ,15,32208
09,175,District-Allahabad ,16,35644
09,175,District-Allahabad ,17,34903
09,175,District-Allahabad ,18,61628
09,175,District-Allahabad ,19,47712
09,176,District-Bara Banki,5,74358
09,176,District-Bara Banki,6,53811
09,176,District-Bara Banki,7,23540
09,176,District-Bara Banki,8,19377
09,176,District-Bara Banki,9,12770
09,176,District-Bara Banki,10,20850
09,176,District-Bara Banki,11,12923
09,176,District-Bara Banki,12,17805
09,176,District-Bara Banki,13,14569
09,176,District-Bara Banki,14,20996
09,176,District-Bara Banki,15,30598
09,176,District-Bara Banki,16,32454
09,176,District-Bara Banki,17,26631
09,176,District-Bara Banki,18,54529
09,176,District-Bara Banki,19,30885
09,177,District-Faizabad,5,49777
09,177,District-Faizabad,6,35246
09,177,District-Faizabad,7,14079
09,177,District-Faizabad,8,9900
09,177,District-Faizabad,9,6074
09,177,District-Faizabad,10,9179
09,177,District-Faizabad,11,5962
09,177,District-Faizabad,12,8033
09,177,District-Faizabad,13,6200
09,177,District-Faizabad,14,9246
09,177,District-Faizabad,15,13846
09,177,District-Faizabad,16,15869
09,177,District-Faizabad,17,14591
09,177,District-Faizabad,18,29453
09,177,District-Faizabad,19,19173
09,178,District-Ambedkar Nagar,5,46916
09,178,District-Ambedkar Nagar,6,32492
09,178,District-Ambedkar Nagar,7,12134
09,178,District-Ambedkar Nagar,8,7278
09,178,District-Ambedkar Nagar,9,4740
09,178,District-Ambedkar Nagar,10,6883
09,178,District-Ambedkar Nagar,11,4473
09,178,District-Ambedkar Nagar,12,5457
09,178,District-Ambedkar Nagar,13,4997
09,178,District-Ambedkar Nagar,14,7014
09,178,District-Ambedkar Nagar,15,11172
09,178,District-Ambedkar Nagar,16,12953
09,178,District-Ambedkar Nagar,17,12637
09,178,District-Ambedkar Nagar,18,24955
09,178,District-Ambedkar Nagar,19,16960
09,179,District-Sultanpur,5,84361
09,179,District-Sultanpur,6,55157
09,179,District-Sultanpur,7,22195
09,179,District-Sultanpur,8,13304
09,179,District-Sultanpur,9,8727
09,179,District-Sultanpur,10,13879
09,179,District-Sultanpur,11,8766
09,179,District-Sultanpur,12,10955
09,179,District-Sultanpur,13,9626
09,179,District-Sultanpur,14,14063
09,179,District-Sultanpur,15,22085
09,179,District-Sultanpur,16,25330
09,179,District-Sultanpur,17,24473
09,179,District-Sultanpur,18,46685
09,179,District-Sultanpur,19,29376
09,180,District-Bahraich,5,101542
09,180,District-Bahraich,6,78504
09,180,District-Bahraich,7,42836
09,180,District-Bahraich,8,42837
09,180,District-Bahraich,9,24950
09,180,District-Bahraich,10,42144
09,180,District-Bahraich,11,22342
09,180,District-Bahraich,12,34473
09,180,District-Bahraich,13,23419
09,180,District-Bahraich,14,29938
09,180,District-Bahraich,15,44353
09,180,District-Bahraich,16,38206
09,180,District-Bahraich,17,28374
09,180,District-Bahraich,18,60484
09,180,District-Bahraich,19,31706
09,181,District-Shrawasti,5,31882
09,181,District-Shrawasti,6,22789
09,181,District-Shrawasti,7,12572
09,181,District-Shrawasti,8,12693
09,181,District-Shrawasti,9,7513
09,181,District-Shrawasti,10,12984
09,181,District-Shrawasti,11,6868
09,181,District-Shrawasti,12,10568
09,181,District-Shrawasti,13,6767
09,181,District-Shrawasti,14,8758
09,181,District-Shrawasti,15,13553
09,181,District-Shrawasti,16,11411
09,181,District-Shrawasti,17,8235
09,181,District-Shrawasti,18,19028
09,181,District-Shrawasti,19,10564
09,182,District-Balrampur,5,59163
09,182,District-Balrampur,6,47163
09,182,District-Balrampur,7,27684
09,182,District-Balrampur,8,25805
09,182,District-Balrampur,9,16530
09,182,District-Balrampur,10,26033
09,182,District-Balrampur,11,15640
09,182,District-Balrampur,12,21307
09,182,District-Balrampur,13,15731
09,182,District-Balrampur,14,20885
09,182,District-Balrampur,15,28694
09,182,District-Balrampur,16,27690
09,182,District-Balrampur,17,21665
09,182,District-Balrampur,18,39994
09,182,District-Balrampur,19,23092
09,183,District-Gonda,5,81712
09,183,District-Gonda,6,57905
09,183,District-Gonda,7,30160
09,183,District-Gonda,8,27144
09,183,District-Gonda,9,16228
09,183,District-Gonda,10,26385
09,183,District-Gonda,11,15309
09,183,District-Gonda,12,22412
09,183,District-Gonda,13,15862
09,183,District-Gonda,14,22581
09,183,District-Gonda,15,32716
09,183,District-Gonda,16,32406
09,183,District-Gonda,17,27169
09,183,District-Gonda,18,53869
09,183,District-Gonda,19,31817
09,184,District-Siddharthnagar,5,69204
09,184,District-Siddharthnagar,6,49840
09,184,District-Siddharthnagar,7,22638
09,184,District-Siddharthnagar,8,18835
09,184,District-Siddharthnagar,9,11700
09,184,District-Siddharthnagar,10,18087
09,184,District-Siddharthnagar,11,11021
09,184,District-Siddharthnagar,12,16822
09,184,District-Siddharthnagar,13,13403
09,184,District-Siddharthnagar,14,19132
09,184,District-Siddharthnagar,15,26126
09,184,District-Siddharthnagar,16,28829
09,184,District-Siddharthnagar,17,22886
09,184,District-Siddharthnagar,18,40944
09,184,District-Siddharthnagar,19,25639
09,185,District-Basti,5,54827
09,185,District-Basti,6,39219
09,185,District-Basti,7,15207
09,185,District-Basti,8,10835
09,185,District-Basti,9,6211
09,185,District-Basti,10,9707
09,185,District-Basti,11,5812
09,185,District-Basti,12,8844
09,185,District-Basti,13,7165
09,185,District-Basti,14,10396
09,185,District-Basti,15,15443
09,185,District-Basti,16,17347
09,185,District-Basti,17,15330
09,185,District-Basti,18,31218
09,185,District-Basti,19,18456
09,186,District-Sant Kabir Nagar,5,40002
09,186,District-Sant Kabir Nagar,6,28602
09,186,District-Sant Kabir Nagar,7,10823
09,186,District-Sant Kabir Nagar,8,8136
09,186,District-Sant Kabir Nagar,9,5043
09,186,District-Sant Kabir Nagar,10,7967
09,186,District-Sant Kabir Nagar,11,4660
09,186,District-Sant Kabir Nagar,12,6910
09,186,District-Sant Kabir Nagar,13,5569
09,186,District-Sant Kabir Nagar,14,8265
09,186,District-Sant Kabir Nagar,15,12147
09,186,District-Sant Kabir Nagar,16,14708
09,186,District-Sant Kabir Nagar,17,12257
09,186,District-Sant Kabir Nagar,18,24403
09,186,District-Sant Kabir Nagar,19,14894
09,187,District-Mahrajganj,5,58574
09,187,District-Mahrajganj,6,44431
09,187,District-Mahrajganj,7,19238
09,187,District-Mahrajganj,8,15884
09,187,District-Mahrajganj,9,9459
09,187,District-Mahrajganj,10,14916
09,187,District-Mahrajganj,11,8927
09,187,District-Mahrajganj,12,11925
09,187,District-Mahrajganj,13,9637
09,187,District-Mahrajganj,14,13526
09,187,District-Mahrajganj,15,18956
09,187,District-Mahrajganj,16,21210
09,187,District-Mahrajganj,17,18136
09,187,District-Mahrajganj,18,35185
09,187,District-Mahrajganj,19,23395
09,188,District-Gorakhpur,5,83390
09,188,District-Gorakhpur,6,60798
09,188,District-Gorakhpur,7,25971
09,188,District-Gorakhpur,8,20446
09,188,District-Gorakhpur,9,12494
09,188,District-Gorakhpur,10,18955
09,188,District-Gorakhpur,11,11952
09,188,District-Gorakhpur,12,15986
09,188,District-Gorakhpur,13,12995
09,188,District-Gorakhpur,14,18056
09,188,District-Gorakhpur,15,26117
09,188,District-Gorakhpur,16,29443
09,188,District-Gorakhpur,17,27855
09,188,District-Gorakhpur,18,53583
09,188,District-Gorakhpur,19,36371
09,189,District-Kushinagar,5,74260
09,189,District-Kushinagar,6,56650
09,189,District-Kushinagar,7,25839
09,189,District-Kushinagar,8,20903
09,189,District-Kushinagar,9,13164
09,189,District-Kushinagar,10,19965
09,189,District-Kushinagar,11,11784
09,189,District-Kushinagar,12,14932
09,189,District-Kushinagar,13,11403
09,189,District-Kushinagar,14,16523
09,189,District-Kushinagar,15,23542
09,189,District-Kushinagar,16,25245
09,189,District-Kushinagar,17,23223
09,189,District-Kushinagar,18,44641
09,189,District-Kushinagar,19,28931
09,190,District-Deoria,5,62216
09,190,District-Deoria,6,44419
09,190,District-Deoria,7,16041
09,190,District-Deoria,8,10718
09,190,District-Deoria,9,6094
09,190,District-Deoria,10,10072
09,190,District-Deoria,11,5591
09,190,District-Deoria,12,7475
09,190,District-Deoria,13,6226
09,190,District-Deoria,14,8816
09,190,District-Deoria,15,13714
09,190,District-Deoria,16,16106
09,190,District-Deoria,17,16186
09,190,District-Deoria,18,33208
09,190,District-Deoria,19,21841
09,191,District-Azamgarh,5,102524
09,191,District-Azamgarh,6,73405
09,191,District-Azamgarh,7,26144
